Heart rate___beats/minute,Calories burned_kcal,Exercise duration_s,Sleep duration_minutes,Sleep type duration_minutes,Floors climbed___floors,Datetime
69.21618,8.861774e-27,5.0713696e-21,2.4958455e-05,1.0277656e-05,1.0,17.101168
60.548275,0.0,0.0,3.326921e-15,1.2256819e-13,0.0,4.970091
54.024864,0.0,0.0,13.280367,17.73142,0.0,2.1300623
51.613735,0.0,0.0,4.4253864,7.083121,0.0,4.960665
72.346344,0.0,0.0,1.6124005e-37,0.0,0.0,21.757267
58.90377,0.0,0.0,9.153378,12.082961,0.0,4.2426147
87.29419,0.6238533,817.8013,0.01488617,0.006146858,0.81314564,12.036814
84.11306,0.0,0.0,7.460658,14.243311,0.0,18.164328
112.756355,131.73253,46465.297,6.9847108e-15,1.403236e-22,0.0,0.0052954964
133.94719,9.192279,10013.437,4.1599712e-23,4.3625703e-31,1.0149286e-11,4.7138014
61.11875,0.0,0.0,0.0,0.0,0.0,5.010577
83.60283,0.0,0.0,10.100503,19.615568,0.0,16.409595
70.28612,6.091479e-14,1.0043145e-08,0.0010284947,0.0005161395,1.0,9.339578
59.728203,0.0,0.0,1.0292537e-21,1.3468426e-19,0.0,4.5174556
70.10353,0.0,0.0,1.6079879e-25,5.102773e-24,0.0,13.814872
50.495926,0.0,0.0,4.7508326,7.310539,0.0,4.9743667
111.01184,158.48033,78655.61,0.0,0.0,0.0,0.1092409
69.61681,0.0,4.958274e-30,2.9710494e-14,8.73459e-15,0.9753548,13.325884
57.22288,7.1146255e-37,5.1577957e-30,2.936504,7.381695,0.0,3.1641896
122.55244,29.197117,18047.865,0.00068187504,1.2717721e-05,2.3757496e-18,4.4500284
56.47255,1.1899991e-14,3.274865e-10,6.37976e-07,6.200795e-08,1.0,6.922965
158.15503,9.008242,11112.801,2.4921573e-30,0.0,0.0,10.73863
71.61054,1.0111254e-16,4.4224045e-11,4.728788e-11,3.2120554e-12,1.3835035e-08,13.861483
73.43666,7.3739217e-37,7.12531e-28,20.550959,40.177074,0.0,4.6611323
57.450462,0.0,0.0,1.05379146e-19,2.422906e-18,0.0,17.228853
62.043587,0.0,0.0,2.0104144e-12,1.2909056e-11,0.0,5.782615
154.32605,8.753843,10766.517,1.0745301e-20,1.5244136e-29,0.0,20.946548
118.15603,142.10869,89989.7,5.0628372e-30,0.0,0.0,0.9534037
79.056015,0.0,0.0,17.00205,27.187368,0.0,12.282269
48.707638,1.3300246e-35,7.719108e-32,0.0,0.0,1.0,0.008773881
116.62145,153.75143,102017.96,0.0,0.0,0.0,1.784776
55.99283,0.0,0.0,7.094342,8.727039,0.0,1.6011311
54.144382,9.798773e-26,6.2506375e-20,2.357963,5.475646,0.0,1.5384338
51.202213,0.0,0.0,4.7643404,4.695527,0.0,1.3084091
55.880817,8.457199e-10,1.1433042e-05,0.52309626,0.265059,3.2036982e-24,1.9661273
59.894917,0.009907345,12.316248,1.2047566e-22,2.313413e-29,1.0,3.490021
131.66907,7.5033116,8300.792,0.00026641888,9.247355e-06,0.0,4.8695173
63.075897,0.0,1.3597056e-31,9.6001995e-18,1.2113254e-18,3.3833882e-07,9.672399
63.95412,0.0,0.0,8.9393055e-23,4.689115e-22,0.0,5.477881
62.052883,0.0,0.0,1.6078749e-21,6.5002154e-22,0.0,5.4272027
65.84354,0.0,0.0,0.0,0.0,1.0,14.105864
51.137764,1.1606114e-22,2.9286777e-19,0.0,0.0,1.0,0.543776
55.671803,0.0,0.0,11.908129,16.251299,0.0,1.3864965
54.497833,0.0,9.477192e-31,2.548133,4.756043,0.0,2.9648533
58.869743,9.229293e-17,3.31616e-11,1.9632291,2.6731806,6.4139365e-18,3.2725408
141.40396,35.764343,27028.322,9.236336e-32,0.0,0.0,21.961824
56.99235,0.0,0.0,7.98449e-12,8.760335e-11,0.0,2.6328006
121.75752,8.463428,8345.84,7.4403374e-07,1.0911948e-09,0.0,4.1626716
54.869286,0.0,2.6235932e-30,6.071363,12.245221,0.0,3.0265932
50.762222,0.0,0.0,3.0502656e-37,0.0,1.0,0.07037802
53.286873,0.0,0.0,0.0,0.0,0.0,1.9302211
77.36282,0.0,0.0,1.2169212e-17,9.3763086e-17,0.0,16.345953
118.69872,135.27339,94272.88,6.7028507e-29,0.0,0.0,2.328969
131.45177,71.21578,51295.582,1.8073528e-23,1.8643967e-30,4.6377874e-29,21.60239
63.25364,0.0,5.5364755e-33,1.2911872,1.4134862,1.8146268e-20,7.6271367
160.8262,26.09019,30454.514,5.228733e-30,0.0,0.0,21.907104
67.750595,0.0,0.0,6.12759e-07,1.7355104e-07,0.99999976,7.074937
76.895805,3.3712817e-13,6.7919075e-08,0.00029062832,0.0015706245,6.525114e-33,17.247164
