Heart rate___beats/minute,Calories burned_kcal,Exercise duration_s,Sleep duration_minutes,Sleep type duration_minutes,Floors climbed___floors,Datetime
123.07776,10.385465,7669.2397,0.046163075,0.000113798145,0.0,5.4349856
72.882515,0.0,5.792982e-31,7.289711,17.996004,0.0,18.58391
60.212463,0.0,0.0,4.7420262e-27,1.4767288e-22,0.0,4.6180587
54.790314,0.0,0.0,3.6485243,4.0151176,0.0,1.2916932
69.26835,0.0,0.0,2.9917326e-17,3.1975026e-15,0.0,10.950306
166.45776,19.998009,42030.652,7.033177e-32,0.0,0.0,21.998348
73.17332,1.9955317e-07,0.0031130828,2.1172702e-15,7.1905673e-19,0.0,5.4483237
58.02023,1.8614972e-31,1.1119954e-26,5.7223215e-31,4.68219e-25,1.0,0.5493888
78.16264,4.204104e-35,4.3071273e-25,5.363675,14.619847,9.204596e-39,13.34329
172.18188,21.21392,25002.557,2.269629e-22,0.0,0.0,21.999586
64.15571,0.0,0.0,0.0,0.0,0.0,19.42809
121.24792,8.652797,8864.253,9.552988e-28,0.0,0.0,6.2068353
76.18162,0.0,0.0,8.6625195e-12,1.1527181e-09,0.0,13.9179945
56.294872,0.0,3.192943e-33,1.41285e-31,5.0535194e-21,1.0,3.8396897
52.453533,0.0,2.4594695e-32,0.0,1.8728588e-29,1.0,0.56877726
70.7253,1.8329396e-07,0.00224709,4.335521e-20,3.4336863e-26,0.0,21.998924
60.31192,0.0,0.0,11.357953,20.088022,0.0,1.8528652
57.8885,0.0,0.0,3.6919641,10.140498,0.0,3.3232322
137.43951,50.342422,34516.664,3.884594e-09,1.0687706e-18,0.0,21.861727
60.25994,0.0,0.0,9.293985,11.657393,0.0,1.7420181
49.235382,0.0,0.0,3.2188385,4.7013593,0.0,1.7263591
162.22011,11.079602,16285.588,1.5811091e-25,2.3814915e-37,0.0,13.528019
62.78258,0.0,0.0,5.4755453e-31,3.3045936e-23,1.0,4.7054553
55.761772,0.0,0.0,4.888633,8.634095,0.0,3.10382
65.818436,0.0,0.0,0.006723596,0.0027866776,0.0,5.2037835
62.681614,2.671606e-29,7.461905e-21,8.523118,10.1824255,0.0,2.7763867
52.395603,0.0,0.0,4.551706,8.309816,0.0,2.237358
61.74282,0.0,0.0,3.393991,5.4071307,0.0,2.4739754
73.29501,0.0,0.0,2.29509e-19,3.9652164e-16,0.0,11.2490425
92.11541,149.62651,123035.266,8.275716e-06,4.083661e-10,1.8270647e-15,11.691765
68.08292,0.0,0.0,5.500994,14.7273855,0.0,5.916463
123.80963,59.068455,40540.773,1.0079108,0.27385592,0.0,20.502293
63.753235,0.0,0.0,10.5934,20.884089,0.0,2.0441728
54.104927,0.0,0.0,0.0,3.8038534e-31,1.0,0.86679506
60.24641,0.0,0.0,0.0,0.0,0.0,11.479234
50.59168,1.6520933e-29,2.7859475e-23,3.6303666,8.489073,2.6560328e-22,0.09669102
65.06607,1.516881e-34,7.363849e-26,1.2754942e-15,3.167423e-13,0.0,5.0422945
59.887566,0.0,0.0,1.6333263,3.3490808,0.0,2.9003348
79.28347,5.066668e-13,2.5511235e-07,8.5177965,17.659733,1.8648234e-20,15.614757
78.82198,0.0,0.0,11.176198,23.75673,0.0,12.008508
61.8201,1.8548792e-36,1.9969973e-31,1.383355e-35,1.5743352e-28,1.0,3.0664372
59.871494,0.0,0.0,0.0003206246,0.013831137,1.5812449e-25,2.1392527
59.54076,0.0,0.0,0.057059146,0.20790312,6.2224e-37,1.1189283
79.51984,0.0,0.0,6.5045137,15.895168,0.0,16.714972
53.74846,0.0,0.0,2.0387366,3.6674287,0.0,0.9873255
64.139244,0.0,0.0,0.37836593,0.3208374,0.0,3.7625256
68.084755,2.3554347e-23,3.2770381e-18,4.6741597e-11,3.87083e-08,1.0,8.853765
152.62488,8.7567215,9870.26,9.39815e-26,0.0,0.0,21.98537
78.26284,0.0,0.0,5.7786717,12.021161,0.0,17.532173
74.81868,0.0,0.0,14.088991,26.798641,0.0,6.1246433
64.75198,0.0,0.0,0.0,0.0,0.0,21.79589
59.469925,8.8034165e-27,3.663819e-23,0.0,0.0,1.0,3.8451157
63.279484,0.0,0.0,0.0,5.342722e-33,0.0,9.933503
53.146126,0.0,0.0,7.139e-33,2.2222957e-20,1.0,1.4325786
63.976025,0.0,0.0,0.0,6.153988e-33,0.0,8.406462
71.82503,0.0,0.0,1.0711954e-11,1.6114567e-10,0.0,13.775358
63.986057,0.0,0.0,6.6344175,12.615468,0.0,2.9798005
90.262726,151.98323,123238.38,7.211215e-07,1.4203936e-12,3.2119082e-17,12.844835
109.06381,121.67395,54366.375,0.00054966036,5.686068e-08,0.0,0.4038933
170.45241,19.384562,19732.27,1.0739167e-25,0.0,0.0,20.928867
175.01213,25.898268,22053.611,0.0,0.0,0.0,21.948526
73.21732,0.0,0.0,3.9552756e-17,7.607467e-15,0.0,12.823546
130.96953,5.9443116,6834.752,0.008041986,3.885065e-06,0.0,4.064084
50.327522,0.0,0.0,4.7027416,4.3952036,0.0,1.0340757
69.88414,0.0,0.0,1.1931624e-37,7.4361806e-36,0.0,21.847618
56.652306,0.0,0.0,5.962031,10.206996,0.0,2.193473
82.95368,3.6916334e-25,3.0342487e-17,8.931641,17.957417,0.0,15.20538
149.34712,10.956117,14406.586,2.815776e-23,0.0,0.0,21.533346
65.228516,7.430582e-18,1.0190151e-13,6.052345e-18,1.0549188e-12,1.0,7.685482
48.988396,0.0,0.0,4.603807,2.890639,0.0,0.5854417
66.308105,0.0,0.0,7.0441417e-22,6.7673693e-19,0.0,13.520357
60.502052,0.0,0.0,6.6501603,13.107383,0.0,2.6892288
69.270325,1.1433669e-31,9.023034e-25,2.2979776e-22,6.580125e-22,0.0,8.648084
54.562138,0.0,4.3260217e-29,2.2214231,4.332494,0.0,2.7258892
145.6437,7.7122426,8899.507,1.4668533e-30,0.0,0.0,8.732973
74.15876,2.7789642e-21,6.319969e-15,1.0115827,4.3473835,0.0,11.840947
52.943974,0.0,0.0,3.6329758,6.820283,0.0,0.60043526
56.00554,0.0,0.0,1.4102439,2.1944797,0.0,1.4083924
81.34835,0.0,0.0,12.287397,23.68813,0.0,12.601015
68.87605,0.0,0.0,8.399884e-22,7.5217124e-21,0.0,21.918362
108.63412,0.6671857,1407.8829,4.1866932e-19,1.0030559e-26,0.0,21.995264
55.540432,0.0,0.0,5.621153,10.92158,0.0,2.017755
79.145195,0.0,0.0,15.242763,32.182602,0.0,6.704267
80.67067,0.0,0.0,10.458028,21.24171,0.0,13.954031
82.62788,0.0,0.0,9.551489,18.260065,0.0,14.609311
110.477036,128.74144,46732.31,3.2100573e-29,0.0,0.0,0.01245368
71.853836,0.0,0.0,18.093044,34.701077,0.0,7.1617002
51.260788,0.0,0.0,4.590015,8.413019,0.0,2.837205
74.32665,0.0,0.0,10.512115,24.202078,0.0,5.457101
61.080093,0.0,0.0,11.647854,20.58571,0.0,1.6778318
73.016716,0.0,0.0,6.5542717e-23,3.23484e-20,0.0,16.458523
149.3852,11.018705,12210.068,3.7667282e-25,0.0,0.0,21.948427
66.09848,0.0,0.0,3.545675e-06,8.49547e-06,0.0,5.1584005
67.35849,3.5554483e-13,1.3971151e-09,1.0648931e-06,0.00074827194,1.0,8.51673
55.232166,0.0,0.0,1.1373959e-20,4.5182067e-15,0.0,1.8066211
64.169716,0.0,1.0455561e-33,6.029298e-34,4.2359006e-25,1.0,7.92416
49.138138,0.0,0.0,0.0,3.887507e-27,1.0,1.5124705
52.300224,0.0,0.0,5.8129,9.570703,0.0,1.2401034
52.09328,0.0,0.0,2.3250542,5.0144343,0.0,3.7368975
59.19321,0.0,0.0,5.201252,7.9247675,0.0,0.95506644
109.271416,123.50407,45877.184,2.7799889e-16,1.3073837e-33,0.0,0.03318388
78.551735,0.0,0.0,9.127888,19.947086,0.0,12.502653
53.254967,0.0,0.0,2.9961205,7.289019,0.0,2.7642515
57.373665,0.0,1.13061545e-32,1.9772883e-30,2.2556054e-27,0.0,1.5722113
54.10188,0.0,0.0,3.0844607,8.327991,0.0,3.3516097
57.223934,0.0,0.0,0.5298491,0.5675909,2.3219173e-35,0.80317587
71.8539,0.0,5.784603e-34,0.0001532418,0.005194477,0.0,9.831341
65.18895,4.608511e-33,1.0583544e-23,1.9026452,4.25915,2.2430296e-29,4.3576193
79.429344,0.0,0.0,5.644723,11.914608,0.0,17.60725
82.545975,0.0,0.0,7.5218782,14.529506,0.0,16.03271
62.761185,0.0,0.0,8.356001e-30,4.6006208e-26,0.0,11.690962
58.816723,0.0,0.0,1.7969089,4.6808076,0.0,3.1589923
82.76013,0.0,0.0,13.939574,32.464188,0.0,11.794953
51.94392,0.0,0.0,2.3554254,5.2928634,0.0,3.5821066
51.142006,0.0,0.0,13.244446,13.637049,0.0,0.6886773
78.87935,0.0,0.0,7.9714074,19.19122,0.0,9.474911
90.10914,0.0018306781,8.170523,8.879801e-14,1.57447e-17,0.0,21.476744
60.71802,0.0,0.0,1.4862128e-29,2.8935163e-19,1.0,5.474132
64.04744,2.4282443e-27,1.5166903e-20,3.2390735,2.8519094,1.558819e-36,5.447068
64.85678,0.0,0.0,1.0270098e-22,1.0996007e-19,0.0,4.195276
149.78275,10.147953,12006.474,7.2559337e-25,0.0,0.0,21.97302
53.553024,0.0,0.0,5.896295,10.369259,0.0,2.217142
56.25755,1.0869228e-27,1.2081557e-19,3.42773,8.766937,2.465622e-35,2.6544218
80.10109,0.0,0.0,8.068866,16.600342,0.0,15.211106
147.5706,75.335846,73620.67,4.7161248e-18,4.276055e-30,0.0,21.678127
121.460915,136.07306,99267.445,1.060687e-21,0.0,0.0,7.0140343
54.63735,0.0,0.0,4.575906,8.986338,0.0,2.3173482
66.08322,2.5345553e-21,2.9895128e-15,1.07636934e-10,1.8605993e-11,0.0,15.983123
55.495007,0.0,0.0,9.703436,15.973336,0.0,1.4617233
93.75099,0.03224815,59.701694,11.23455,24.441723,0.0,19.915789
74.644264,2.4423593e-24,5.9378896e-18,7.766569e-24,1.1879677e-27,0.0,21.998627
162.0,25.125639,27229.3,5.0663886e-24,0.0,0.0,21.997974
56.102367,0.0,0.0,7.520275,13.221722,0.0,2.0922065
70.988754,0.0,0.0,2.2410889e-17,1.7315555e-15,0.0,21.639229
53.050987,0.0,0.0,6.8525705,8.852033,0.0,0.2773856
67.364655,0.0,0.0,0.93489665,1.9205297,0.0,5.281039
62.694614,0.0,1.6229335e-32,10.073386,14.668104,0.0,3.079005
68.6871,0.0,0.0,0.10588662,0.3529284,0.0,6.3219695
71.86982,0.10123234,42.584743,2.7661117e-15,9.292702e-17,0.2674868,9.376495
81.16156,0.0,0.0,11.577002,22.163998,0.0,13.010031
157.83472,31.345623,47908.05,2.3603981e-17,6.332356e-33,0.0,21.681427
68.68884,0.0,0.0,14.489701,29.02066,0.0,2.8498528
76.810265,0.0,0.0,4.236556,8.746545,0.0,19.197857
157.3304,12.375451,18541.084,0.0,0.0,0.0,20.769821
83.13547,0.0,0.0,12.184815,24.428055,0.0,13.3050165
122.72125,87.16757,59540.74,0.0005680765,6.7654466e-05,3.2752602e-23,18.650251
59.12627,6.519345e-28,8.852641e-23,0.02112409,0.3264971,0.060679276,2.720291
138.26532,9.378032,10771.355,5.026265e-34,0.0,0.0,9.106581
76.67659,0.0,0.0,5.0063314,11.096603,0.0,18.86439
76.44009,0.0,0.0,16.252167,31.666452,0.0,6.1308126
67.0019,0.0,0.0,3.7646847,3.5017755,0.0,6.154943
68.86947,0.0,0.0,8.09461e-25,1.1470855e-21,0.0,21.973528
63.423077,0.0,0.0,7.10434e-05,1.0687876e-05,0.0,7.9719563
138.57794,8.351657,8685.888,8.0485193e-32,0.0,0.0,10.8042145
56.01745,2.3651096e-34,4.979117e-25,4.0966253,9.876347,0.0,2.8367224
121.51182,133.24277,95131.055,1.2985171e-07,2.245496e-16,0.0,4.4520555
146.82196,27.316467,20564.928,3.7033577e-23,0.0,0.0,21.987455
62.368706,4.160894e-07,0.00442573,2.3710027,4.8026953,1.9519222e-32,2.0386693
81.76397,0.0,0.0,7.214272,14.337022,0.0,16.843122
158.25266,8.059613,12329.312,1.0699285e-35,0.0,0.0,12.424903
64.42212,0.0,0.0,3.985687e-18,1.4602541e-14,0.0,5.76943
115.69061,168.63559,81486.44,0.0,0.0,0.0,0.041755367
116.81388,128.2172,78700.91,7.197094e-21,0.0,0.0,0.6232456
80.544235,0.0,0.0,14.745822,36.874252,0.0,9.262788
66.4793,0.0,0.0,0.11157534,0.02160859,0.0,5.674713
61.054173,0.0,0.0,0.17600687,2.072077,0.0,3.513718
71.57032,5.439581e-20,4.542636e-13,8.824639,19.427526,0.0,8.80706
71.5014,0.0,0.0,7.2430856e-22,8.876272e-22,0.0,21.961151
109.2803,117.0859,44713.98,2.3575312e-14,4.3544757e-30,0.0,0.014276215
56.64313,3.6567818e-29,6.454625e-25,2.3018643e-37,1.1136877e-34,1.0,0.64143616
57.92771,0.0,0.0,9.459114e-26,2.0583467e-21,0.0,4.370017
62.3416,0.0,0.0,1.2335839e-17,4.7588368e-14,0.0,4.505984
53.31864,0.0,0.0,4.5962257,7.789965,0.0,2.707956
50.59982,0.0,0.0,4.8260946,7.069974,0.0,2.7051108
75.319664,0.4153956,197.1692,5.6383622e-14,4.060718e-17,1.0,9.348507
109.58292,133.4613,48812.062,1.2033349e-26,0.0,0.0,0.04288438
67.91911,0.0,0.0,4.0090604,5.802389,0.0,5.087089
120.45705,12.941221,10170.33,1.2354172e-07,1.1568765e-13,0.0,4.569741
65.25616,0.0,0.0,1.4974238e-06,1.6573796e-06,0.0,7.096157
60.65924,0.0,0.0,2.1023796e-31,3.12128e-28,0.0,17.503864
120.603615,135.98782,103408.89,5.6783588e-14,2.5356859e-28,0.0,6.584047
79.73555,0.0,0.0,12.463994,26.809376,0.0,11.24556
52.151325,0.0,0.0,6.687146,8.813802,0.0,0.8533607
79.43084,0.0,0.0,6.377799,13.71093,0.0,16.641966
153.26984,10.693698,15028.439,2.7888616e-21,0.0,0.0,20.12952
61.139343,0.0,0.0,1.7102576e-11,2.3631622e-10,0.0,4.706723
128.17688,109.26635,87634.98,8.519525e-26,0.0,0.0,16.376942
78.38078,0.0,0.0,14.45406,29.454235,0.0,8.591535
59.30613,4.061915e-31,2.5023052e-22,0.03852418,0.7138034,1.291061e-19,2.5651228
70.58436,0.0,0.0,1.0124299e-16,1.4168447e-14,0.0,21.987997
92.00869,153.38408,123198.164,5.2975397e-06,5.6272244e-12,1.3441425e-17,12.414217
57.15898,0.0,0.0,1.2835589e-28,5.0042405e-27,0.0,4.600109
81.21563,0.0,0.0,6.863796,14.483169,0.0,16.549362
53.33404,0.0,0.0,5.0085173,8.461568,0.0,2.5441904
170.59949,31.33596,42178.53,1.5822165e-21,1.7094223e-33,0.0,21.997015
144.4205,15.856133,18791.045,1.2843629e-08,2.1102953e-14,0.0,19.118864
117.165726,165.59319,97511.28,0.0,0.0,0.0,0.47095722
158.37083,9.005208,11748.721,4.755835e-18,3.1018578e-30,0.0,13.949831
61.939754,0.0,0.0,3.505633e-12,1.0553155e-08,0.0,5.5339003
65.382965,0.0,0.0,0.0012876205,0.0008990933,0.0,3.9385116
50.44561,4.0576438e-22,7.6465057e-19,1.0534802e-15,1.0079521e-11,1.0,0.0075126365
66.43615,1.1705781e-33,2.4659839e-29,0.0,0.0,1.0,8.511579
51.6407,3.4707936e-29,8.415912e-25,2.306363e-12,6.9284205e-08,1.0,0.1403447
109.29411,113.278595,44514.98,4.6676598e-17,5.2159273e-35,0.0,0.07546914
140.9386,50.9401,30583.324,3.9980895e-07,7.630078e-15,0.0,21.43553
71.11137,2.9527256e-35,4.6094603e-27,3.2735928e-15,2.8319996e-14,0.0,21.925543
80.2722,0.0,0.0,7.2595835,16.92996,0.0,14.897565
68.578255,0.0,0.0,2.3937575e-25,2.366295e-23,0.0,17.553366
65.02478,0.0,0.0,2.644e-28,1.3211928e-23,0.0,5.4872823
151.95886,10.349768,13315.17,3.1831715e-35,0.0,0.0,21.794786
60.99349,0.0,0.0,5.2740975e-33,4.0556158e-29,0.0,13.390057
88.178825,1.9018443,1680.1681,3.3096608e-34,0.0,1.0,19.223183
109.9679,118.353355,46088.965,0.00020127138,1.7985965e-08,0.0,0.40672815
130.55226,85.387085,70539.86,6.778187e-22,0.0,0.0,19.010983
68.20798,0.0,0.0,2.3595805,1.940153,0.0,7.990393
61.57172,0.0,0.0,2.5380584e-28,5.741672e-23,0.0,10.6753
75.31256,0.0,0.0,14.845151,31.115873,0.0,5.4277906
172.27475,12.066257,12437.455,3.6478225e-37,0.0,0.0,21.997763
64.06321,0.0,0.0,0.027691504,0.0053549157,0.0,4.075443
110.466354,115.338135,44125.19,1.1716785e-08,2.6857529e-17,0.0,0.051891204
65.64817,0.0,1.4674006e-33,0.0,0.0,1.0,6.1472855
152.7544,9.695236,12761.72,0.0,0.0,0.0,21.878323
167.9934,17.55695,17216.984,0.0,0.0,0.0,21.999645
70.11779,1.4634306e-18,3.7807587e-14,4.361146e-14,6.338463e-09,1.0,9.222652
158.18137,13.631988,13146.843,4.235964e-19,1.4485306e-37,0.0,21.987728
56.516113,0.0,1.0186178e-30,6.7213864,10.833124,0.0,1.2349344
69.44895,0.0,0.0,2.473232e-25,8.992717e-25,0.0,21.981041
114.40911,153.73224,75840.42,8.631753e-36,0.0,0.0,0.07173911
53.518284,0.0,0.0,8.438911,12.939325,0.0,1.0332425
159.18414,10.346496,15459.522,0.0,0.0,0.0,20.021797
77.60208,8.775614e-21,1.4024465e-13,19.34637,35.84418,0.0,8.134059
79.390976,0.0,0.0,6.9895015,14.422526,0.0,15.973577
111.96554,118.22214,46165.918,1.1414168e-27,0.0,0.0,0.0021884982
55.31218,0.0,0.0,8.744943e-12,2.666714e-09,0.0,0.519668
113.03166,9.02615,13651.991,4.8938775e-28,0.0,1.6930912e-06,5.68407
143.80296,8.003182,10133.761,3.2791522e-24,7.766323e-33,1.3724225e-16,8.083511
63.277626,0.0,0.0,3.4210894,10.38449,0.0,5.5754037
50.26903,0.0,0.0,2.7606785,2.4788773,0.0,0.7008932
53.567036,2.3237848e-18,3.2525265e-12,2.5729954,5.328886,0.0,2.7341702
53.113728,9.1316074e-20,3.47592e-16,0.0011977172,0.01577463,5.559401e-06,0.2515261
64.4742,0.0,0.0,3.579868e-33,1.3004798e-33,0.0,19.071598
73.72914,7.714808e-24,4.0572097e-16,24.227814,36.851654,0.0,7.9130716
55.457104,1.4455272e-24,2.5729931e-17,3.5322912,5.849341,0.0,2.1595523
50.941536,0.0,0.0,2.6653323,5.287236,0.0,3.6893358
70.7953,1.3074381e-35,1.354707e-27,2.0028358e-20,2.4671683e-20,0.0,21.757862
51.80115,0.0,0.0,2.105527,5.7562494,0.0,3.516834
150.09402,12.66785,12022.354,1.9459491e-16,4.950018e-34,0.0,21.909391
148.23238,26.386896,20423.125,1.4808443e-26,0.0,0.0,21.999628
74.13466,0.0,0.0,10.830262,24.344938,0.0,7.2162094
63.6732,0.0,0.0,0.00066826976,0.0007364191,0.0,5.5692315
81.983185,8.052969e-33,1.9572147e-23,9.878795,17.969538,0.0,15.227985
157.9743,9.108603,10701.872,0.0,0.0,0.0,21.827896
69.089676,0.0,0.0,6.93143,14.93116,0.0,4.783246
63.832054,7.4676034e-34,1.1728229e-25,3.5953238,5.42739,0.0,6.672476
68.96186,0.0,0.0,2.6592525e-06,1.6068012e-05,0.0,6.549696
166.27368,14.001223,13024.874,4.3709025e-23,0.0,0.0,15.794425
61.662296,0.0,0.0,1.527785e-14,1.1528006e-11,0.0,5.4149055
64.9134,0.0,0.0,0.95073575,2.367538,0.0,4.284763
119.58021,127.95111,100559.24,1.633684e-10,3.7055907e-22,0.0,4.507462
77.73997,0.0,0.0,9.447303,18.681496,0.0,15.277304
67.63933,3.70461e-26,5.6803575e-21,1.6595092e-21,6.334047e-18,3.685989e-11,8.57333
65.574394,0.0,0.0,1.6423103e-21,6.6186807e-18,0.0,10.401732
49.431885,0.0,0.0,1.0765431e-30,6.3253737e-27,0.0,8.898496
61.626423,0.024540232,5.836872,7.813444e-36,0.0,1.0,9.068723
66.771675,1.15399494e-35,1.1398045e-25,2.5961526e-08,1.5919933e-06,0.0,8.853268
58.17461,0.0,0.0,1.3267132e-31,5.6471602e-30,0.0,13.056695
56.644905,3.793501e-20,8.273757e-16,1.064142e-17,4.770321e-15,6.406969e-10,2.0770836
64.508575,0.0,0.0,5.2167126e-10,7.9962824e-08,0.0,4.791167
51.77682,0.0,0.0,2.2437615,6.8176985,0.0,4.0693145
70.57193,0.0,0.0,1.3016821e-17,6.609003e-15,0.0,21.645447
121.24904,138.16978,88926.48,5.0238613e-37,0.0,0.0,5.636637
64.45881,0.0,0.0,1.2078026e-15,6.9858474e-13,0.0,7.9236255
63.44327,9.723353e-37,4.45365e-29,1.8401184e-24,1.2598648e-22,0.0,4.255079
167.55386,28.686306,34161.71,1.0220671e-27,0.0,0.0,21.999784
75.488716,0.0,0.0,2.4532167e-18,4.87773e-15,0.0,16.748482
69.14938,4.2124723e-18,9.578976e-13,3.1432794e-09,2.1463489e-08,0.0,10.956777
73.34062,0.0,0.0,3.4291837e-08,2.0466713e-07,0.0,15.125987
61.372025,0.0,0.0,7.6197774e-17,1.3582227e-14,0.0,5.1143827
167.26686,17.052208,21641.873,5.8276247e-22,0.0,0.0,21.425112
59.41791,0.0,0.0,8.91874,13.931728,0.0,1.9636873
65.60455,0.0,0.0,1.14994414e-07,4.457502e-07,0.0,4.7871695
110.05444,117.50365,44441.285,5.155362e-19,0.0,0.0,0.032441784
62.98394,0.0,0.0,3.7468252,5.935401,0.0,3.8098555
62.942043,0.0,0.0,1.9634372e-21,2.2435084e-17,0.0,4.6196938
149.43483,11.74752,15471.194,0.0,0.0,0.0,21.831219
55.923145,1.3215554e-32,2.2408612e-23,2.503259,6.023676,2.1184445e-24,2.9463377
137.0584,57.611298,37767.48,1.2812902e-11,9.801718e-19,0.0,21.476475
65.12847,0.0,0.0,1.5776354e-37,2.1689444e-36,0.0,19.545511
64.97188,9.959489e-28,7.718297e-21,1.0417135e-11,1.4425999e-07,1.0,8.617316
