Heart rate___beats/minute,Calories burned_kcal,Exercise duration_s,Sleep duration_minutes,Sleep type duration_minutes,Floors climbed___floors,Datetime
65.0,0.0,0.0,0.0,0.0,1.0,8.0
58.00000000000001,0.0,0.0,9.0,14.999999999999998,0.0,1.0
57.0,0.0,0.0,8.0,12.0,0.0,1.0
56.0,0.0,0.0,5.0,7.0,0.0,1.0
55.0,0.0,0.0,2.0,3.0,0.0,1.0
58.00000000000001,0.0,0.0,0.0,0.0,0.0,1.0
59.0,0.0,0.0,8.0,14.999999999999998,0.0,2.0
50.00000000000001,0.0,0.0,4.0,6.0,0.0,2.0
50.00000000000001,0.0,0.0,3.0,5.0,0.0,2.0
52.0,0.0,0.0,0.0,0.0,1.0,2.9999999999999996
59.0,0.0,0.0,6.0,13.0,0.0,2.9999999999999996
56.0,0.0,0.0,5.0,11.0,0.0,2.9999999999999996
57.0,0.0,0.0,4.0,8.0,0.0,2.9999999999999996
56.0,0.0,0.0,3.0,6.0,0.0,2.9999999999999996
57.0,0.0,0.0,2.0,4.0,0.0,2.9999999999999996
55.0,0.0,0.0,3.0,5.0,0.0,2.9999999999999996
50.00000000000001,0.0,0.0,5.0,7.0,0.0,2.9999999999999996
55.0,0.0,0.0,2.0,5.0,0.0,2.9999999999999996
53.0,0.0,0.0,2.0,4.0,0.0,2.9999999999999996
52.0,0.0,0.0,2.0,4.0,0.0,2.9999999999999996
53.99999999999999,0.0,0.0,0.0,0.0,1.0,5.0
56.0,0.0,0.0,0.0,0.0,0.0,9.0
57.0,0.0,0.0,0.0,0.0,0.0,15.000000000000002
60.0,0.0,0.0,0.0,0.0,0.0,20.0
128.0,90.0,60875.0,0.0,0.0,0.0,21.0
73.0,0.0,0.0,0.0,0.0,0.0,22.0
150.0,10.0,11639.0,0.0,0.0,0.0,22.0
68.00000000000001,0.0,0.0,0.0,0.0,0.0,22.0
151.99999999999997,10.0,12088.0,0.0,0.0,0.0,22.0
151.99999999999997,10.0,12756.0,0.0,0.0,0.0,22.0
148.0,20.0,15223.0,0.0,0.0,0.0,22.0
144.0,30.000000000000004,21386.0,0.0,0.0,0.0,22.0
138.0,50.0,34195.0,0.0,0.0,0.0,22.0
91.99999999999999,150.0,111846.0,0.0,0.0,0.0,16.0
68.00000000000001,0.0,0.0,0.0,0.0,1.0,9.0
91.99999999999999,160.0,131794.0,0.0,0.0,0.0,10.0
110.0,121.0,46151.0,0.0,0.0,0.0,0.0
112.0,113.99999999999999,45936.0,0.0,0.0,0.0,0.0
112.0,116.0,45003.0,0.0,0.0,0.0,0.0
118.0,150.0,93599.0,0.0,0.0,0.0,1.0
58.00000000000001,0.0,0.0,0.0,0.0,0.0,2.9999999999999996
58.00000000000001,0.0,0.0,0.0,0.0,0.0,2.9999999999999996
120.0,130.0,90936.0,0.0,0.0,0.0,2.9999999999999996
59.0,0.0,0.0,0.0,0.0,0.0,4.0
59.0,0.0,0.0,0.0,0.0,0.0,4.0
65.0,0.0,0.0,0.0,0.0,0.0,5.0
63.0,0.0,0.0,0.0,0.0,0.0,5.0
61.0,0.0,0.0,0.0,0.0,0.0,5.0
60.0,0.0,0.0,0.0,0.0,0.0,5.0
60.0,0.0,0.0,0.0,0.0,0.0,5.0
120.0,140.0,106025.0,0.0,0.0,0.0,5.0
69.0,0.0,0.0,0.0,0.0,0.0,5.999999999999999
140.0,10.0,8552.0,0.0,0.0,0.0,5.999999999999999
68.00000000000001,0.0,0.0,0.0,0.0,0.0,5.999999999999999
148.0,10.0,9606.0,0.0,0.0,0.0,7.0
144.0,10.0,9025.0,0.0,0.0,0.0,7.0
151.99999999999997,10.0,10387.0,0.0,0.0,0.0,8.0
67.0,0.0,0.0,0.0,0.0,1.0,8.0
156.0,10.0,11474.0,0.0,0.0,0.0,9.0
66.0,0.0,0.0,0.0,0.0,1.0,9.0
158.0,10.0,13112.0,0.0,0.0,0.0,10.0
68.00000000000001,0.0,0.0,0.0,0.0,1.0,10.0
162.0,10.0,15970.0,0.0,0.0,0.0,11.0
71.0,0.0,0.0,0.0,0.0,1.0,11.0
166.0,20.0,21118.000000000004,0.0,0.0,0.0,13.0
78.0,0.0,0.0,0.0,0.0,0.0,14.0
71.0,0.0,0.0,0.0,0.0,0.0,14.0
168.00000000000003,30.000000000000004,28122.0,0.0,0.0,0.0,16.0
74.0,0.0,0.0,0.0,0.0,0.0,17.0
81.0,0.0,0.0,0.0,0.0,0.0,18.0
168.00000000000003,40.0,31165.0,0.0,0.0,0.0,19.0
164.0,10.0,10752.0,0.0,0.0,0.0,20.0
154.0,10.0,24986.000000000004,0.0,0.0,0.0,20.0
164.0,20.0,18912.0,0.0,0.0,0.0,21.0
166.0,30.000000000000004,24888.0,0.0,0.0,0.0,21.0
166.0,40.0,28708.0,0.0,0.0,0.0,21.0
79.0,0.0,0.0,0.0,0.0,0.0,21.0
